# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.67209653
Weighted average F-Measure	0.6444038
Weighted average true positive rate	0.69354839
Weighted average false positive rate	0.57077312
Weighted average sensitivity (recall)	0.69354839
Total number correct	83
Total number incorrect	41
Accuracy	0.66935484
Error rate	0.33064516
Error rate expected by chance	0.31451613
Improvement over error rate expected by chance	-0.01612903
Kappa statistic	0.14730366
Mean absolute error	0.39386471
Mean prior absolute error	0.43228367
Root mean squared error	0.44797116
Root mean prior squared error	0.46433221
Relative absolute error (%)	91.112559
Root relative squared error (%)	96.47643498
Kononenko & Bratko information score (bits)	9.3691038
Kononenko & Bratko information score (bits / instance)	0.07555729
Kononenko & Bratko relative information score (%)	1039.1661638
Class complexity - order (bits)	111.39501066
Class complexity - order (bits / instance)	0.89834686
Class complexity - scheme (bits)	105.33600304
Class complexity - scheme (bits / instance)	0.8494839
Complexity improvement (bits)	6.05900763
Complexity improvement (bits / instance)	0.04886296
