# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.59879336
Weighted average F-Measure	0.55865103
Weighted average true positive rate	0.66129032
Weighted average false positive rate	0.68270812
Weighted average sensitivity (recall)	0.66129032
Total number correct	83
Total number incorrect	41
Accuracy	0.66935484
Error rate	0.33064516
Error rate expected by chance	0.31451613
Improvement over error rate expected by chance	-0.01612903
Kappa statistic	-0.02803
Mean absolute error	0.42738009
Mean prior absolute error	0.43228367
Root mean squared error	0.46647116
Root mean prior squared error	0.46433221
Relative absolute error (%)	98.86565665
Root relative squared error (%)	100.46065034
Kononenko & Bratko information score (bits)	-0.53600053
Kononenko & Bratko information score (bits / instance)	-0.00432258
Kononenko & Bratko relative information score (%)	-59.45004149
Class complexity - order (bits)	111.39501066
Class complexity - order (bits / instance)	0.89834686
Class complexity - scheme (bits)	112.61054586
Class complexity - scheme (bits / instance)	0.90814956
Complexity improvement (bits)	-1.21553519
Complexity improvement (bits / instance)	-0.0098027
