# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.0
Weighted average F-Measure	0.50574713
Weighted average true positive rate	0.61111111
Weighted average false positive rate	0.69444444
Weighted average sensitivity (recall)	0.61111111
Total number correct	9
Total number incorrect	9
Accuracy	0.5
Error rate	0.5
Error rate expected by chance	0.33333333
Improvement over error rate expected by chance	-0.16666667
Kappa statistic	-0.10526316
Mean absolute error	0.52947996
Mean prior absolute error	0.45
Root mean squared error	0.55970775
Root mean prior squared error	0.47169906
Relative absolute error (%)	117.66221246
Root relative squared error (%)	118.65780495
Kononenko & Bratko information score (bits)	-3.94088622
Kononenko & Bratko information score (bits / instance)	-0.21893812
Kononenko & Bratko relative information score (%)	-421.9056846
Class complexity - order (bits)	16.54529956
Class complexity - order (bits / instance)	0.91918331
Class complexity - scheme (bits)	22.19523892
Class complexity - scheme (bits / instance)	1.23306883
Complexity improvement (bits)	-5.64993936
Complexity improvement (bits / instance)	-0.31388552
