# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	52.0
Number instances predicted as [BRCACancer] correctly	25.0
Number instances predicted as [BRCACancer] incorrectly	27.0
Number instances predicted as [Control]	31.0
Number instances predicted as [Control] correctly	17.0
Number instances predicted as [Control] incorrectly	14.0
Proportion instances predicted as [BRCACancer]	0.62650602
Proportion instances predicted as [BRCACancer] correctly	0.48076923
Proportion instances predicted as [BRCACancer] incorrectly	0.51923077
Proportion instances predicted as [Control]	0.37349398
Proportion instances predicted as [Control] correctly	0.5483871
Proportion instances predicted as [Control] incorrectly	0.4516129
Number [BRCACancer] instances predicted correctly	25.0
Number [BRCACancer] instances predicted incorrectly	14.0
Number [Control] instances predicted correctly	17.0
Number [Control] instances predicted incorrectly	27.0
Proportion [BRCACancer] instances predicted correctly	0.64102564
Proportion [BRCACancer] instances predicted incorrectly	0.35897436
Proportion [Control] instances predicted correctly	0.38636364
Proportion [Control] instances predicted incorrectly	0.61363636
