# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	38.0
Number instances predicted as [BRCACancer] correctly	10.0
Number instances predicted as [BRCACancer] incorrectly	28.0
Number instances predicted as [Control]	39.0
Number instances predicted as [Control] correctly	36.0
Number instances predicted as [Control] incorrectly	3.0
Proportion instances predicted as [BRCACancer]	0.49350649
Proportion instances predicted as [BRCACancer] correctly	0.26315789
Proportion instances predicted as [BRCACancer] incorrectly	0.73684211
Proportion instances predicted as [Control]	0.50649351
Proportion instances predicted as [Control] correctly	0.92307692
Proportion instances predicted as [Control] incorrectly	0.07692308
Number [BRCACancer] instances predicted correctly	10.0
Number [BRCACancer] instances predicted incorrectly	3.0
Number [Control] instances predicted correctly	36.0
Number [Control] instances predicted incorrectly	28.0
Proportion [BRCACancer] instances predicted correctly	0.76923077
Proportion [BRCACancer] instances predicted incorrectly	0.23076923
Proportion [Control] instances predicted correctly	0.5625
Proportion [Control] instances predicted incorrectly	0.4375
