# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.53904429
Weighted average F-Measure	0.56397151
Weighted average true positive rate	0.56626506
Weighted average false positive rate	0.44272194
Weighted average sensitivity (recall)	0.56626506
Total number correct	47
Total number incorrect	36
Accuracy	0.56626506
Error rate	0.43373494
Error rate expected by chance	0.46987952
Improvement over error rate expected by chance	0.03614458
Kappa statistic	0.12426729
Mean absolute error	0.49492822
Mean prior absolute error	0.49822821
Root mean squared error	0.50174759
Root mean prior squared error	0.49909244
Relative absolute error (%)	99.33765594
Root relative squared error (%)	100.53199716
Kononenko & Bratko information score (bits)	0.76587046
Kononenko & Bratko information score (bits / instance)	0.00922735
Kononenko & Bratko relative information score (%)	76.77879737
Class complexity - order (bits)	82.78271576
Class complexity - order (bits / instance)	0.99738212
Class complexity - scheme (bits)	83.5639656
Class complexity - scheme (bits / instance)	1.00679477
Complexity improvement (bits)	-0.78124984
Complexity improvement (bits / instance)	-0.00941265
