# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.61538462
Weighted average F-Measure	0.59071869
Weighted average true positive rate	0.59036145
Weighted average false positive rate	0.40970877
Weighted average sensitivity (recall)	0.59036145
Total number correct	48
Total number incorrect	35
Accuracy	0.57831325
Error rate	0.42168675
Error rate expected by chance	0.46987952
Improvement over error rate expected by chance	0.04819277
Kappa statistic	0.18012783
Mean absolute error	0.46966074
Mean prior absolute error	0.49822821
Root mean squared error	0.49602877
Root mean prior squared error	0.49909244
Relative absolute error (%)	94.26618761
Root relative squared error (%)	99.38615275
Kononenko & Bratko information score (bits)	5.95185664
Kononenko & Bratko information score (bits / instance)	0.07170912
Kononenko & Bratko relative information score (%)	596.67583449
Class complexity - order (bits)	82.78271576
Class complexity - order (bits / instance)	0.99738212
Class complexity - scheme (bits)	82.92479216
Class complexity - scheme (bits / instance)	0.99909388
Complexity improvement (bits)	-0.1420764
Complexity improvement (bits / instance)	-0.00171176
