# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.65277778
Weighted average F-Measure	0.66666667
Weighted average true positive rate	0.66666667
Weighted average false positive rate	0.41666667
Weighted average sensitivity (recall)	0.66666667
Total number correct	12
Total number incorrect	6
Accuracy	0.66666667
Error rate	0.33333333
Error rate expected by chance	0.33333333
Improvement over error rate expected by chance	0.0
Kappa statistic	0.25
Mean absolute error	0.42889996
Mean prior absolute error	0.45
Root mean squared error	0.46781402
Root mean prior squared error	0.47169906
Relative absolute error (%)	95.31110195
Root relative squared error (%)	99.17637484
Kononenko & Bratko information score (bits)	0.03263121
Kononenko & Bratko information score (bits / instance)	0.00181284
Kononenko & Bratko relative information score (%)	3.49345096
Class complexity - order (bits)	16.54529956
Class complexity - order (bits / instance)	0.91918331
Class complexity - scheme (bits)	16.04097462
Class complexity - scheme (bits / instance)	0.89116526
Complexity improvement (bits)	0.50432494
Complexity improvement (bits / instance)	0.02801805
