@relation data

@attribute id string
@attribute 1719 numeric
@attribute 1869 numeric
@attribute 1870 numeric
@attribute 1871 numeric
@attribute 23594 numeric
@attribute 23595 numeric
@attribute 23649 numeric
@attribute 26271 numeric
@attribute 4998 numeric
@attribute 4999 numeric
@attribute 5000 numeric
@attribute 5001 numeric
@attribute 5111 numeric
@attribute 5422 numeric
@attribute 5460 numeric
@attribute 5557 numeric
@attribute 5558 numeric
@attribute 5925 numeric
@attribute 6241 numeric
@attribute 6657 numeric
@attribute 7027 numeric
@attribute 7084 numeric
@attribute 7298 numeric
@attribute 81620 numeric
@attribute 8318 numeric
@attribute 84515 numeric
@attribute 8900 numeric
@attribute 891 numeric
@attribute 898 numeric
@attribute 983 numeric
@attribute 990 numeric
@attribute 993 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.3082,0.1478,0.1122,0.4915,-0.001,0.568,0.9998,0.684,0.004,1.1416,1.111,0.8205,0.9035,0.5104,0.1163,0.8292,0.3167,1.0363,0.0252,-0.1336,0.0947,0.7571,0.3772,0.0046,0.045,0.7065,0.0065,0.4576,0.5319,0.072,0.033,-0.1142,Control
Utah__A02,0.0498,-0.0079,0.1624,0.3068,-0.0215,0.3769,0.7348,0.4888,-0.0124,0.7519,0.8976,0.5587,0.7473,0.3386,0.1384,0.5779,0.2128,0.801,0.0476,0.0025,0.1029,0.6856,0.2639,-0.0088,0.01,0.3835,-0.1304,0.3667,0.2379,-0.0215,-0.1072,-0.0682,Control
Utah__A03,0.0278,0.1982,0.3585,0.4835,0.0414,0.4887,0.9759,0.7419,0.1175,0.8215,0.8587,0.7039,0.9707,0.4342,0.255,0.5596,0.2911,1.0565,0.2369,-0.1391,0.1357,0.9051,0.6219,0.0934,0.0675,0.5521,-0.011,0.5154,0.4986,0.1043,0.1372,-0.0145,Control
Utah__A04,0.113,0.0725,0.1316,0.2684,-0.0125,0.3989,0.7354,0.5488,0.0039,0.8322,0.9722,0.6059,0.8223,0.3117,2e-04,0.5527,0.1634,0.8205,0.0398,-0.0315,0.084,0.6014,0.2533,0.139,-0.0619,0.3751,-0.0931,0.328,0.2161,0.0185,-0.1101,-0.0639,Control
Utah__A05,0.1316,0.2314,0.2786,0.467,0.1129,0.4199,0.9211,0.653,0.0425,0.8949,0.9432,0.7105,0.8848,0.3877,0.1289,0.5885,0.2152,1.0433,0.0906,-0.1186,0.1376,0.9932,0.4376,0.2006,0.0718,0.4774,-0.0265,0.4002,0.3737,0.0873,0.0437,-0.0721,Control
Utah__A06,0.0119,0.1291,0.0767,0.4588,-0.0525,0.4621,0.8274,0.466,0.0406,0.7485,0.881,0.5472,0.6592,0.4295,0.1322,0.5236,0.1806,0.8912,-0.0526,-0.0873,0.0656,0.8503,0.3368,-0.0159,0.0177,0.4317,-0.0473,0.34,0.226,-0.0425,0.0239,-0.0911,Control
Utah__A07,0.3068,0.0777,0.2028,0.6855,0.0639,0.5398,0.8487,0.6647,0.0728,0.9491,1.1111,0.7826,0.8629,0.4729,0.2087,0.6477,0.3543,1.0213,0.1623,-0.0839,0.1316,0.9456,0.4261,-0.0116,0.0468,0.4825,-0.119,0.4597,0.395,0.0583,0.0934,-0.0805,Control
Utah__A08,0.1785,0.1985,0.1055,0.8414,-0.0944,0.6135,0.839,0.5341,-0.0072,1.0353,1.2298,0.8143,0.6613,0.5478,0.1427,0.581,0.489,1.0826,0.1034,0.0196,0.1022,0.5998,0.3646,-0.0483,0.0574,0.6165,-0.0248,0.3704,0.3103,-0.0392,-0.0538,-0.1188,Control
Utah__A09,0.2261,0.128,0.1348,0.5653,-0.044,0.4122,0.8173,0.4909,0.0174,0.8835,0.9594,0.6165,0.7883,0.4494,0.2187,0.7235,0.2837,1.0359,-0.0046,-0.0476,0.0831,0.7031,0.315,-0.0433,0.0782,0.4808,-0.0423,0.3483,0.3204,0.0701,-0.0279,-0.0588,Control
Utah__A10,0.2692,0.1218,0.0646,0.8037,-0.0075,0.5131,0.8269,0.6608,0.0292,0.9963,1.1536,0.8012,0.7576,0.4606,-0.0075,0.5757,0.379,0.9646,0.0063,-0.0962,0.1127,0.8157,0.3956,0.0803,0.023,0.3742,-0.0369,0.3207,0.2036,-0.0688,0.0023,-0.1079,Control
