# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.65309201
Weighted average F-Measure	0.62568821
Weighted average true positive rate	0.67741935
Weighted average false positive rate	0.59204982
Weighted average sensitivity (recall)	0.67741935
Total number correct	83
Total number incorrect	41
Accuracy	0.66935484
Error rate	0.33064516
Error rate expected by chance	0.31451613
Improvement over error rate expected by chance	-0.01612903
Kappa statistic	0.1024249
Mean absolute error	0.4006634
Mean prior absolute error	0.43228367
Root mean squared error	0.4579338
Root mean prior squared error	0.46433221
Relative absolute error (%)	92.6852964
Root relative squared error (%)	98.62201849
Kononenko & Bratko information score (bits)	5.3063512
Kononenko & Bratko information score (bits / instance)	0.04279315
Kononenko & Bratko relative information score (%)	588.54942154
Class complexity - order (bits)	111.39501066
Class complexity - order (bits / instance)	0.89834686
Class complexity - scheme (bits)	108.16214053
Class complexity - scheme (bits / instance)	0.87227533
Complexity improvement (bits)	3.23287013
Complexity improvement (bits / instance)	0.02607153
