# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	44.0
Number instances predicted as [BRCACancer] correctly	5.0
Number instances predicted as [BRCACancer] incorrectly	39.0
Number instances predicted as [Control]	33.0
Number instances predicted as [Control] correctly	25.0
Number instances predicted as [Control] incorrectly	8.0
Proportion instances predicted as [BRCACancer]	0.57142857
Proportion instances predicted as [BRCACancer] correctly	0.11363636
Proportion instances predicted as [BRCACancer] incorrectly	0.88636364
Proportion instances predicted as [Control]	0.42857143
Proportion instances predicted as [Control] correctly	0.75757576
Proportion instances predicted as [Control] incorrectly	0.24242424
Number [BRCACancer] instances predicted correctly	5.0
Number [BRCACancer] instances predicted incorrectly	8.0
Number [Control] instances predicted correctly	25.0
Number [Control] instances predicted incorrectly	39.0
Proportion [BRCACancer] instances predicted correctly	0.38461538
Proportion [BRCACancer] instances predicted incorrectly	0.61538462
Proportion [Control] instances predicted correctly	0.390625
Proportion [Control] instances predicted incorrectly	0.609375
