# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	19.0
Number instances predicted as [BRCACancer] correctly	10.0
Number instances predicted as [BRCACancer] incorrectly	9.0
Number instances predicted as [Control]	105.0
Number instances predicted as [Control] correctly	76.0
Number instances predicted as [Control] incorrectly	29.0
Proportion instances predicted as [BRCACancer]	0.15322581
Proportion instances predicted as [BRCACancer] correctly	0.52631579
Proportion instances predicted as [BRCACancer] incorrectly	0.47368421
Proportion instances predicted as [Control]	0.84677419
Proportion instances predicted as [Control] correctly	0.72380952
Proportion instances predicted as [Control] incorrectly	0.27619048
Number [BRCACancer] instances predicted correctly	10.0
Number [BRCACancer] instances predicted incorrectly	29.0
Number [Control] instances predicted correctly	76.0
Number [Control] instances predicted incorrectly	9.0
Proportion [BRCACancer] instances predicted correctly	0.25641026
Proportion [BRCACancer] instances predicted incorrectly	0.74358974
Proportion [Control] instances predicted correctly	0.89411765
Proportion [Control] instances predicted incorrectly	0.10588235
