# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
5582	1.6666666666666667
8681	4.0
81579	5.555555555555555
3480	6.222222222222222
2891	8.777777777777779
84647	9.722222222222221
5320	10.722222222222221
5515	10.777777777777779
2983	11.055555555555555
773	11.944444444444445
5332	12.222222222222221
2776	14.5
5579	19.38888888888889
5894	19.555555555555557
3708	19.833333333333332
26279	20.833333333333332
2915	21.22222222222222
10672	22.22222222222222
2778	22.22222222222222
2771	23.88888888888889
5605	24.055555555555557
4842	24.27777777777778
5330	25.27777777777778
30814	25.38888888888889
5593	26.166666666666668
5595	26.333333333333332
2977	26.88888888888889
5321	26.944444444444443
3265	29.27777777777778
1394	29.38888888888889
5322	30.944444444444443
2768	31.833333333333332
5519	33.611111111111114
2775	35.22222222222222
673	35.666666666666664
64600	36.05555555555556
5331	36.94444444444444
3709	37.166666666666664
5578	37.77777777777778
2892	39.111111111111114
5319	40.611111111111114
8398	42.94444444444444
10842	43.72222222222222
2781	44.333333333333336
50487	44.72222222222222
2982	45.611111111111114
3710	46.05555555555556
6261	47.388888888888886
4067	47.888888888888886
4893	48.22222222222222
5516	48.611111111111114
23236	49.44444444444444
3845	49.55555555555556
2895	50.22222222222222
5592	51.111111111111114
2911	51.888888888888886
2890	52.166666666666664
5594	52.611111111111114
1392	53.111111111111114
369	53.94444444444444
3479	54.94444444444444
2770	56.55555555555556
2773	57.55555555555556
5518	58.166666666666664
2767	58.94444444444444
