# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.75
Weighted average F-Measure	0.76410256
Weighted average true positive rate	0.77777778
Weighted average false positive rate	0.36111111
Weighted average sensitivity (recall)	0.77777778
Total number correct	14
Total number incorrect	4
Accuracy	0.77777778
Error rate	0.22222222
Error rate expected by chance	0.33333333
Improvement over error rate expected by chance	0.11111111
Kappa statistic	0.45454545
Mean absolute error	0.31854599
Mean prior absolute error	0.45
Root mean squared error	0.43249616
Root mean prior squared error	0.47169906
Relative absolute error (%)	70.78799835
Root relative squared error (%)	91.68900341
Kononenko & Bratko information score (bits)	4.70238475
Kononenko & Bratko information score (bits / instance)	0.2612436
Kononenko & Bratko relative information score (%)	503.43063581
Class complexity - order (bits)	16.54529956
Class complexity - order (bits / instance)	0.91918331
Class complexity - scheme (bits)	14.76167897
Class complexity - scheme (bits / instance)	0.82009328
Complexity improvement (bits)	1.78362059
Complexity improvement (bits / instance)	0.09909003
