# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.46394231
Weighted average F-Measure	0.59843416
Weighted average true positive rate	0.54545455
Weighted average false positive rate	0.70531031
Weighted average sensitivity (recall)	0.54545455
Total number correct	46
Total number incorrect	31
Accuracy	0.5974026
Error rate	0.4025974
Error rate expected by chance	0.16883117
Improvement over error rate expected by chance	-0.23376623
Kappa statistic	-0.10951009
Mean absolute error	0.49031969
Mean prior absolute error	0.28620746
Root mean squared error	0.49112196
Root mean prior squared error	0.37469654
Relative absolute error (%)	171.31617907
Root relative squared error (%)	131.07192383
Kononenko & Bratko information score (bits)	-74.02280809
Kononenko & Bratko information score (bits / instance)	-0.96133517
Kononenko & Bratko relative information score (%)	-10983.4783586
Class complexity - order (bits)	50.46396359
Class complexity - order (bits / instance)	0.65537615
Class complexity - scheme (bits)	75.03811136
Class complexity - scheme (bits / instance)	0.97452093
Complexity improvement (bits)	-24.57414777
Complexity improvement (bits / instance)	-0.31914478
