# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.67878788
Weighted average F-Measure	0.574738
Weighted average true positive rate	0.59459459
Weighted average false positive rate	0.48853399
Weighted average sensitivity (recall)	0.59459459
Total number correct	22
Total number incorrect	15
Accuracy	0.59459459
Error rate	0.40540541
Error rate expected by chance	0.40540541
Improvement over error rate expected by chance	0.0
Kappa statistic	0.112
Mean absolute error	0.40338745
Mean prior absolute error	0.48302148
Root mean squared error	0.47108437
Root mean prior squared error	0.49099429
Relative absolute error (%)	83.51335581
Root relative squared error (%)	95.9449787
Kononenko & Bratko information score (bits)	5.73984882
Kononenko & Bratko information score (bits / instance)	0.15513105
Kononenko & Bratko relative information score (%)	587.71694016
Class complexity - order (bits)	36.04151906
Class complexity - order (bits / instance)	0.97409511
Class complexity - scheme (bits)	33.8433153
Class complexity - scheme (bits / instance)	0.9146842
Complexity improvement (bits)	2.19820377
Complexity improvement (bits / instance)	0.05941091
