# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.69405594
Weighted average F-Measure	0.672303
Weighted average true positive rate	0.6746988
Weighted average false positive rate	0.33495521
Weighted average sensitivity (recall)	0.6746988
Total number correct	54
Total number incorrect	29
Accuracy	0.65060241
Error rate	0.34939759
Error rate expected by chance	0.46987952
Improvement over error rate expected by chance	0.12048193
Kappa statistic	0.34223657
Mean absolute error	0.45683893
Mean prior absolute error	0.49822821
Root mean squared error	0.47342497
Root mean prior squared error	0.49909244
Relative absolute error (%)	91.69270797
Root relative squared error (%)	94.85717245
Kononenko & Bratko information score (bits)	8.83222239
Kononenko & Bratko information score (bits / instance)	0.10641232
Kononenko & Bratko relative information score (%)	885.43356849
Class complexity - order (bits)	82.78271576
Class complexity - order (bits / instance)	0.99738212
Class complexity - scheme (bits)	76.97359832
Class complexity - scheme (bits / instance)	0.92739275
Complexity improvement (bits)	5.80911744
Complexity improvement (bits / instance)	0.06998937
