# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCA]	16.0
Number instances predicted as [BRCA] correctly	11.0
Number instances predicted as [BRCA] incorrectly	5.0
Number instances predicted as [Control]	4.0
Number instances predicted as [Control] correctly	0.0
Number instances predicted as [Control] incorrectly	4.0
Proportion instances predicted as [BRCA]	0.8
Proportion instances predicted as [BRCA] correctly	0.6875
Proportion instances predicted as [BRCA] incorrectly	0.3125
Proportion instances predicted as [Control]	0.2
Proportion instances predicted as [Control] correctly	0.0
Proportion instances predicted as [Control] incorrectly	1.0
Number [BRCA] instances predicted correctly	11.0
Number [BRCA] instances predicted incorrectly	4.0
Number [Control] instances predicted correctly	0.0
Number [Control] instances predicted incorrectly	5.0
Proportion [BRCA] instances predicted correctly	0.73333333
Proportion [BRCA] instances predicted incorrectly	0.26666667
Proportion [Control] instances predicted correctly	0.0
Proportion [Control] instances predicted incorrectly	1.0
