# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	23.0
Number instances predicted as [BRCACancer] correctly	10.0
Number instances predicted as [BRCACancer] incorrectly	13.0
Number instances predicted as [Control]	101.0
Number instances predicted as [Control] correctly	72.0
Number instances predicted as [Control] incorrectly	29.0
Proportion instances predicted as [BRCACancer]	0.18548387
Proportion instances predicted as [BRCACancer] correctly	0.43478261
Proportion instances predicted as [BRCACancer] incorrectly	0.56521739
Proportion instances predicted as [Control]	0.81451613
Proportion instances predicted as [Control] correctly	0.71287129
Proportion instances predicted as [Control] incorrectly	0.28712871
Number [BRCACancer] instances predicted correctly	10.0
Number [BRCACancer] instances predicted incorrectly	29.0
Number [Control] instances predicted correctly	72.0
Number [Control] instances predicted incorrectly	13.0
Proportion [BRCACancer] instances predicted correctly	0.25641026
Proportion [BRCACancer] instances predicted incorrectly	0.74358974
Proportion [Control] instances predicted correctly	0.84705882
Proportion [Control] instances predicted incorrectly	0.15294118
