# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.55649038
Weighted average F-Measure	0.72116119
Weighted average true positive rate	0.76623377
Weighted average false positive rate	0.84435877
Weighted average sensitivity (recall)	0.76623377
Total number correct	61
Total number incorrect	16
Accuracy	0.79220779
Error rate	0.20779221
Error rate expected by chance	0.16883117
Improvement over error rate expected by chance	-0.03896104
Kappa statistic	-0.10350318
Mean absolute error	0.46954833
Mean prior absolute error	0.28620746
Root mean squared error	0.47141161
Root mean prior squared error	0.37469654
Relative absolute error (%)	164.05872986
Root relative squared error (%)	125.81157325
Kononenko & Bratko information score (bits)	-69.08031386
Kononenko & Bratko information score (bits / instance)	-0.89714693
Kononenko & Bratko relative information score (%)	-10250.11279455
Class complexity - order (bits)	50.46396359
Class complexity - order (bits / instance)	0.65537615
Class complexity - scheme (bits)	70.7967874
Class complexity - scheme (bits / instance)	0.9194388
Complexity improvement (bits)	-20.33282381
Complexity improvement (bits / instance)	-0.26406265
