# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.78666667
Weighted average F-Measure	0.9
Weighted average true positive rate	0.9
Weighted average false positive rate	0.16666667
Weighted average sensitivity (recall)	0.9
Total number correct	18
Total number incorrect	2
Accuracy	0.9
Error rate	0.1
Error rate expected by chance	0.25
Improvement over error rate expected by chance	0.15
Kappa statistic	0.73333333
Mean absolute error	0.23449657
Mean prior absolute error	0.38636364
Root mean squared error	0.31550338
Root mean prior squared error	0.43360873
Relative absolute error (%)	60.69322925
Root relative squared error (%)	72.76222905
Kononenko & Bratko information score (bits)	7.08024153
Kononenko & Bratko information score (bits / instance)	0.35401208
Kononenko & Bratko relative information score (%)	837.55056349
Class complexity - order (bits)	16.26381987
Class complexity - order (bits / instance)	0.81319099
Class complexity - scheme (bits)	11.74565116
Class complexity - scheme (bits / instance)	0.58728256
Complexity improvement (bits)	4.51816871
Complexity improvement (bits / instance)	0.22590844
