# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.63499246
Weighted average F-Measure	0.63726136
Weighted average true positive rate	0.69354839
Weighted average false positive rate	0.58464944
Weighted average sensitivity (recall)	0.69354839
Total number correct	87
Total number incorrect	37
Accuracy	0.7016129
Error rate	0.2983871
Error rate expected by chance	0.31451613
Improvement over error rate expected by chance	0.01612903
Kappa statistic	0.13286713
Mean absolute error	0.40517248
Mean prior absolute error	0.43228367
Root mean squared error	0.44936201
Root mean prior squared error	0.46433221
Relative absolute error (%)	93.72838123
Root relative squared error (%)	96.77597133
Kononenko & Bratko information score (bits)	6.50091712
Kononenko & Bratko information score (bits / instance)	0.05242675
Kononenko & Bratko relative information score (%)	721.04368307
Class complexity - order (bits)	111.39501066
Class complexity - order (bits / instance)	0.89834686
Class complexity - scheme (bits)	105.88334065
Class complexity - scheme (bits / instance)	0.85389791
Complexity improvement (bits)	5.51167002
Complexity improvement (bits / instance)	0.04444895
