# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
27006	1.8888888888888888
10817	3.0
26281	3.2777777777777777
2261	3.4444444444444446
2264	6.722222222222222
2250	7.777777777777778
2260	8.055555555555555
2255	8.5
8823	9.5
2246	11.333333333333334
9365	11.38888888888889
2254	13.444444444444445
8817	14.11111111111111
2263	15.833333333333334
2249	16.27777777777778
2885	17.055555555555557
2251	17.11111111111111
5781	17.944444444444443
2253	18.444444444444443
10818	18.61111111111111
2248	19.88888888888889
2549	21.0
2252	22.0
9965	22.0
8074	22.72222222222222
2247	22.944444444444443
8822	23.72222222222222
