# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.45714286
Weighted average F-Measure	0.57006032
Weighted average true positive rate	0.52564103
Weighted average false positive rate	0.72246642
Weighted average sensitivity (recall)	0.52564103
Total number correct	44
Total number incorrect	34
Accuracy	0.56410256
Error rate	0.43589744
Error rate expected by chance	0.19230769
Improvement over error rate expected by chance	-0.24358974
Kappa statistic	-0.14797136
Mean absolute error	0.48272188
Mean prior absolute error	0.31538462
Root mean squared error	0.4937374
Root mean prior squared error	0.39418855
Relative absolute error (%)	153.05815692
Root relative squared error (%)	125.25411943
Kononenko & Bratko information score (bits)	-57.77692159
Kononenko & Bratko information score (bits / instance)	-0.74072976
Kononenko & Bratko relative information score (%)	-8003.1407555
Class complexity - order (bits)	55.1103914
Class complexity - order (bits / instance)	0.70654348
Class complexity - scheme (bits)	76.66964429
Class complexity - scheme (bits / instance)	0.98294416
Complexity improvement (bits)	-21.55925289
Complexity improvement (bits / instance)	-0.27640068
