# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.42016317
Weighted average F-Measure	0.44827841
Weighted average true positive rate	0.46987952
Weighted average false positive rate	0.55437835
Weighted average sensitivity (recall)	0.46987952
Total number correct	43
Total number incorrect	40
Accuracy	0.51807229
Error rate	0.48192771
Error rate expected by chance	0.46987952
Improvement over error rate expected by chance	-0.01204819
Kappa statistic	-0.08625818
Mean absolute error	0.50703551
Mean prior absolute error	0.49822821
Root mean squared error	0.51028568
Root mean prior squared error	0.49909244
Relative absolute error (%)	101.76772405
Root relative squared error (%)	102.24271897
Kononenko & Bratko information score (bits)	-1.84831987
Kononenko & Bratko information score (bits / instance)	-0.02226891
Kononenko & Bratko relative information score (%)	-185.29475168
Class complexity - order (bits)	82.78271576
Class complexity - order (bits / instance)	0.99738212
Class complexity - scheme (bits)	85.72803384
Class complexity - scheme (bits / instance)	1.03286788
Complexity improvement (bits)	-2.94531808
Complexity improvement (bits / instance)	-0.03548576
