# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	7.0
Number instances predicted as [BRCACancer] correctly	1.0
Number instances predicted as [BRCACancer] incorrectly	6.0
Number instances predicted as [Control]	29.0
Number instances predicted as [Control] correctly	17.0
Number instances predicted as [Control] incorrectly	12.0
Proportion instances predicted as [BRCACancer]	0.19444444
Proportion instances predicted as [BRCACancer] correctly	0.14285714
Proportion instances predicted as [BRCACancer] incorrectly	0.85714286
Proportion instances predicted as [Control]	0.80555556
Proportion instances predicted as [Control] correctly	0.5862069
Proportion instances predicted as [Control] incorrectly	0.4137931
Number [BRCACancer] instances predicted correctly	1.0
Number [BRCACancer] instances predicted incorrectly	12.0
Number [Control] instances predicted correctly	17.0
Number [Control] instances predicted incorrectly	6.0
Proportion [BRCACancer] instances predicted correctly	0.07692308
Proportion [BRCACancer] instances predicted incorrectly	0.92307692
Proportion [Control] instances predicted correctly	0.73913043
Proportion [Control] instances predicted incorrectly	0.26086957
