# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.20833333
Weighted average F-Measure	0.28985507
Weighted average true positive rate	0.27777778
Weighted average false positive rate	0.86111111
Weighted average sensitivity (recall)	0.27777778
Total number correct	5
Total number incorrect	13
Accuracy	0.27777778
Error rate	0.72222222
Error rate expected by chance	0.33333333
Improvement over error rate expected by chance	-0.38888889
Kappa statistic	-0.56
Mean absolute error	0.61377772
Mean prior absolute error	0.45
Root mean squared error	0.68879295
Root mean prior squared error	0.47169906
Relative absolute error (%)	136.39504939
Root relative squared error (%)	146.02381235
Kononenko & Bratko information score (bits)	-7.7472938
Kononenko & Bratko information score (bits / instance)	-0.43040521
Kononenko & Bratko relative information score (%)	-829.41427591
Class complexity - order (bits)	16.54529956
Class complexity - order (bits / instance)	0.91918331
Class complexity - scheme (bits)	40.25896893
Class complexity - scheme (bits / instance)	2.23660939
Complexity improvement (bits)	-23.71366937
Complexity improvement (bits / instance)	-1.31742608
