# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.67890443
Weighted average F-Measure	0.6626506
Weighted average true positive rate	0.6626506
Weighted average false positive rate	0.33980678
Weighted average sensitivity (recall)	0.6626506
Total number correct	57
Total number incorrect	26
Accuracy	0.68674699
Error rate	0.31325301
Error rate expected by chance	0.46987952
Improvement over error rate expected by chance	0.15662651
Kappa statistic	0.32284382
Mean absolute error	0.44938639
Mean prior absolute error	0.49822821
Root mean squared error	0.47556255
Root mean prior squared error	0.49909244
Relative absolute error (%)	90.19689931
Root relative squared error (%)	95.28546591
Kononenko & Bratko information score (bits)	9.6925607
Kononenko & Bratko information score (bits / instance)	0.11677784
Kononenko & Bratko relative information score (%)	971.68280267
Class complexity - order (bits)	82.78271576
Class complexity - order (bits / instance)	0.99738212
Class complexity - scheme (bits)	77.14917174
Class complexity - scheme (bits / instance)	0.92950809
Complexity improvement (bits)	5.63354402
Complexity improvement (bits / instance)	0.06787402
