# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	20.0
Number instances predicted as [BRCACancer] correctly	3.0
Number instances predicted as [BRCACancer] incorrectly	17.0
Number instances predicted as [Control]	57.0
Number instances predicted as [Control] correctly	47.0
Number instances predicted as [Control] incorrectly	10.0
Proportion instances predicted as [BRCACancer]	0.25974026
Proportion instances predicted as [BRCACancer] correctly	0.15
Proportion instances predicted as [BRCACancer] incorrectly	0.85
Proportion instances predicted as [Control]	0.74025974
Proportion instances predicted as [Control] correctly	0.8245614
Proportion instances predicted as [Control] incorrectly	0.1754386
Number [BRCACancer] instances predicted correctly	3.0
Number [BRCACancer] instances predicted incorrectly	10.0
Number [Control] instances predicted correctly	47.0
Number [Control] instances predicted incorrectly	17.0
Proportion [BRCACancer] instances predicted correctly	0.23076923
Proportion [BRCACancer] instances predicted incorrectly	0.76923077
Proportion [Control] instances predicted correctly	0.734375
Proportion [Control] instances predicted incorrectly	0.265625
