# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	43.0
Number instances predicted as [BRCACancer] correctly	23.0
Number instances predicted as [BRCACancer] incorrectly	20.0
Number instances predicted as [Control]	40.0
Number instances predicted as [Control] correctly	24.0
Number instances predicted as [Control] incorrectly	16.0
Proportion instances predicted as [BRCACancer]	0.51807229
Proportion instances predicted as [BRCACancer] correctly	0.53488372
Proportion instances predicted as [BRCACancer] incorrectly	0.46511628
Proportion instances predicted as [Control]	0.48192771
Proportion instances predicted as [Control] correctly	0.6
Proportion instances predicted as [Control] incorrectly	0.4
Number [BRCACancer] instances predicted correctly	23.0
Number [BRCACancer] instances predicted incorrectly	16.0
Number [Control] instances predicted correctly	24.0
Number [Control] instances predicted incorrectly	20.0
Proportion [BRCACancer] instances predicted correctly	0.58974359
Proportion [BRCACancer] instances predicted incorrectly	0.41025641
Proportion [Control] instances predicted correctly	0.54545455
Proportion [Control] instances predicted incorrectly	0.45454545
