# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	53.0
Number instances predicted as [BRCACancer] correctly	23.0
Number instances predicted as [BRCACancer] incorrectly	30.0
Number instances predicted as [Control]	30.0
Number instances predicted as [Control] correctly	14.0
Number instances predicted as [Control] incorrectly	16.0
Proportion instances predicted as [BRCACancer]	0.63855422
Proportion instances predicted as [BRCACancer] correctly	0.43396226
Proportion instances predicted as [BRCACancer] incorrectly	0.56603774
Proportion instances predicted as [Control]	0.36144578
Proportion instances predicted as [Control] correctly	0.46666667
Proportion instances predicted as [Control] incorrectly	0.53333333
Number [BRCACancer] instances predicted correctly	23.0
Number [BRCACancer] instances predicted incorrectly	16.0
Number [Control] instances predicted correctly	14.0
Number [Control] instances predicted incorrectly	30.0
Proportion [BRCACancer] instances predicted correctly	0.58974359
Proportion [BRCACancer] instances predicted incorrectly	0.41025641
Proportion [Control] instances predicted correctly	0.31818182
Proportion [Control] instances predicted incorrectly	0.68181818
