# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.41783217
Weighted average F-Measure	0.42122356
Weighted average true positive rate	0.43373494
Weighted average false positive rate	0.5485368
Weighted average sensitivity (recall)	0.43373494
Total number correct	37
Total number incorrect	46
Accuracy	0.44578313
Error rate	0.55421687
Error rate expected by chance	0.46987952
Improvement over error rate expected by chance	-0.08433735
Kappa statistic	-0.11234674
Mean absolute error	0.50651014
Mean prior absolute error	0.49822821
Root mean squared error	0.50975806
Root mean prior squared error	0.49909244
Relative absolute error (%)	101.66227786
Root relative squared error (%)	102.13700475
Kononenko & Bratko information score (bits)	-1.93164419
Kononenko & Bratko information score (bits / instance)	-0.02327282
Kononenko & Bratko relative information score (%)	-193.64804642
Class complexity - order (bits)	82.78271576
Class complexity - order (bits / instance)	0.99738212
Class complexity - scheme (bits)	85.41034004
Class complexity - scheme (bits / instance)	1.02904024
Complexity improvement (bits)	-2.62762428
Complexity improvement (bits / instance)	-0.03165812
