# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.56351981
Weighted average F-Measure	0.5197387
Weighted average true positive rate	0.53012048
Weighted average false positive rate	0.45144915
Weighted average sensitivity (recall)	0.53012048
Total number correct	45
Total number incorrect	38
Accuracy	0.54216867
Error rate	0.45783133
Error rate expected by chance	0.46987952
Improvement over error rate expected by chance	0.01204819
Kappa statistic	0.07698888
Mean absolute error	0.49770643
Mean prior absolute error	0.49822821
Root mean squared error	0.49924226
Root mean prior squared error	0.49909244
Relative absolute error (%)	99.89527341
Root relative squared error (%)	100.03001967
Kononenko & Bratko information score (bits)	0.10167408
Kononenko & Bratko information score (bits / instance)	0.00122499
Kononenko & Bratko relative information score (%)	10.19286407
Class complexity - order (bits)	82.78271576
Class complexity - order (bits / instance)	0.99738212
Class complexity - scheme (bits)	82.8207298
Class complexity - scheme (bits / instance)	0.99784012
Complexity improvement (bits)	-0.03801404
Complexity improvement (bits / instance)	-4.58E-4
