# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	37.0
Number instances predicted as [BRCACancer] correctly	26.0
Number instances predicted as [BRCACancer] incorrectly	11.0
Number instances predicted as [Control]	46.0
Number instances predicted as [Control] correctly	33.0
Number instances predicted as [Control] incorrectly	13.0
Proportion instances predicted as [BRCACancer]	0.44578313
Proportion instances predicted as [BRCACancer] correctly	0.7027027
Proportion instances predicted as [BRCACancer] incorrectly	0.2972973
Proportion instances predicted as [Control]	0.55421687
Proportion instances predicted as [Control] correctly	0.7173913
Proportion instances predicted as [Control] incorrectly	0.2826087
Number [BRCACancer] instances predicted correctly	26.0
Number [BRCACancer] instances predicted incorrectly	13.0
Number [Control] instances predicted correctly	33.0
Number [Control] instances predicted incorrectly	11.0
Proportion [BRCACancer] instances predicted correctly	0.66666667
Proportion [BRCACancer] instances predicted incorrectly	0.33333333
Proportion [Control] instances predicted correctly	0.75
Proportion [Control] instances predicted incorrectly	0.25
