# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.68055556
Weighted average F-Measure	0.69135802
Weighted average true positive rate	0.72222222
Weighted average false positive rate	0.47222222
Weighted average sensitivity (recall)	0.72222222
Total number correct	12
Total number incorrect	6
Accuracy	0.66666667
Error rate	0.33333333
Error rate expected by chance	0.33333333
Improvement over error rate expected by chance	0.0
Kappa statistic	0.28571429
Mean absolute error	0.40440535
Mean prior absolute error	0.45
Root mean squared error	0.45483579
Root mean prior squared error	0.47169906
Relative absolute error (%)	89.86785559
Root relative squared error (%)	96.42499407
Kononenko & Bratko information score (bits)	1.79648332
Kononenko & Bratko information score (bits / instance)	0.09980463
Kononenko & Bratko relative information score (%)	192.32895341
Class complexity - order (bits)	16.54529956
Class complexity - order (bits / instance)	0.91918331
Class complexity - scheme (bits)	16.08800252
Class complexity - scheme (bits / instance)	0.89377792
Complexity improvement (bits)	0.45729704
Complexity improvement (bits / instance)	0.02540539
