# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.62116402
Weighted average F-Measure	0.6434481
Weighted average true positive rate	0.6025641
Weighted average false positive rate	0.45018315
Weighted average sensitivity (recall)	0.6025641
Total number correct	51
Total number incorrect	27
Accuracy	0.65384615
Error rate	0.34615385
Error rate expected by chance	0.19230769
Improvement over error rate expected by chance	-0.15384615
Kappa statistic	0.10643016
Mean absolute error	0.46787422
Mean prior absolute error	0.31538462
Root mean squared error	0.47936911
Root mean prior squared error	0.39418855
Relative absolute error (%)	148.35036289
Root relative squared error (%)	121.60908986
Kononenko & Bratko information score (bits)	-54.06721576
Kononenko & Bratko information score (bits / instance)	-0.69316943
Kononenko & Bratko relative information score (%)	-7489.27990758
Class complexity - order (bits)	55.1103914
Class complexity - order (bits / instance)	0.70654348
Class complexity - scheme (bits)	73.28683044
Class complexity - scheme (bits / instance)	0.93957475
Complexity improvement (bits)	-18.17643904
Complexity improvement (bits / instance)	-0.23303127
