# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.47272727
Weighted average F-Measure	0.46975547
Weighted average true positive rate	0.56756757
Weighted average false positive rate	0.59180999
Weighted average sensitivity (recall)	0.56756757
Total number correct	23
Total number incorrect	14
Accuracy	0.62162162
Error rate	0.37837838
Error rate expected by chance	0.40540541
Improvement over error rate expected by chance	0.02702703
Kappa statistic	-0.02777778
Mean absolute error	0.47363042
Mean prior absolute error	0.48302148
Root mean squared error	0.50350439
Root mean prior squared error	0.49099429
Relative absolute error (%)	98.05576727
Root relative squared error (%)	102.5479114
Kononenko & Bratko information score (bits)	0.31689672
Kononenko & Bratko information score (bits / instance)	0.00856478
Kononenko & Bratko relative information score (%)	32.44781776
Class complexity - order (bits)	36.04151906
Class complexity - order (bits / instance)	0.97409511
Class complexity - scheme (bits)	37.43069435
Class complexity - scheme (bits / instance)	1.01164039
Complexity improvement (bits)	-1.38917528
Complexity improvement (bits / instance)	-0.03754528
