# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.57354497
Weighted average F-Measure	0.61015965
Weighted average true positive rate	0.56410256
Weighted average false positive rate	0.45934066
Weighted average sensitivity (recall)	0.56410256
Total number correct	46
Total number incorrect	32
Accuracy	0.58974359
Error rate	0.41025641
Error rate expected by chance	0.19230769
Improvement over error rate expected by chance	-0.21794872
Kappa statistic	0.06947368
Mean absolute error	0.47228207
Mean prior absolute error	0.31538462
Root mean squared error	0.49608273
Root mean prior squared error	0.39418855
Relative absolute error (%)	149.74797279
Root relative squared error (%)	125.84909639
Kononenko & Bratko information score (bits)	-52.52812314
Kononenko & Bratko information score (bits / instance)	-0.67343748
Kononenko & Bratko relative information score (%)	-7276.0879528
Class complexity - order (bits)	55.1103914
Class complexity - order (bits / instance)	0.70654348
Class complexity - scheme (bits)	77.52241936
Class complexity - scheme (bits / instance)	0.99387717
Complexity improvement (bits)	-22.41202796
Complexity improvement (bits / instance)	-0.28733369
