# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	2.0
Number instances predicted as [BRCACancer] correctly	1.0
Number instances predicted as [BRCACancer] incorrectly	1.0
Number instances predicted as [Control]	35.0
Number instances predicted as [Control] correctly	21.0
Number instances predicted as [Control] incorrectly	14.0
Proportion instances predicted as [BRCACancer]	0.05405405
Proportion instances predicted as [BRCACancer] correctly	0.5
Proportion instances predicted as [BRCACancer] incorrectly	0.5
Proportion instances predicted as [Control]	0.94594595
Proportion instances predicted as [Control] correctly	0.6
Proportion instances predicted as [Control] incorrectly	0.4
Number [BRCACancer] instances predicted correctly	1.0
Number [BRCACancer] instances predicted incorrectly	14.0
Number [Control] instances predicted correctly	21.0
Number [Control] instances predicted incorrectly	1.0
Proportion [BRCACancer] instances predicted correctly	0.06666667
Proportion [BRCACancer] instances predicted incorrectly	0.93333333
Proportion [Control] instances predicted correctly	0.95454545
Proportion [Control] instances predicted incorrectly	0.04545455
