# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCA]	16.0
Number instances predicted as [BRCA] correctly	12.0
Number instances predicted as [BRCA] incorrectly	4.0
Number instances predicted as [Control]	2.0
Number instances predicted as [Control] correctly	2.0
Number instances predicted as [Control] incorrectly	0.0
Proportion instances predicted as [BRCA]	0.88888889
Proportion instances predicted as [BRCA] correctly	0.75
Proportion instances predicted as [BRCA] incorrectly	0.25
Proportion instances predicted as [Control]	0.11111111
Proportion instances predicted as [Control] correctly	1.0
Proportion instances predicted as [Control] incorrectly	0.0
Number [BRCA] instances predicted correctly	12.0
Number [BRCA] instances predicted incorrectly	0.0
Number [Control] instances predicted correctly	2.0
Number [Control] instances predicted incorrectly	4.0
Proportion [BRCA] instances predicted correctly	1.0
Proportion [BRCA] instances predicted incorrectly	0.0
Proportion [Control] instances predicted correctly	0.33333333
Proportion [Control] instances predicted incorrectly	0.66666667
