# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.57525084
Weighted average F-Measure	0.5922619
Weighted average true positive rate	0.66666667
Weighted average false positive rate	0.55629877
Weighted average sensitivity (recall)	0.66666667
Total number correct	23
Total number incorrect	13
Accuracy	0.63888889
Error rate	0.36111111
Error rate expected by chance	0.36111111
Improvement over error rate expected by chance	0.0
Kappa statistic	0.13253012
Mean absolute error	0.4482009
Mean prior absolute error	0.46345029
Root mean squared error	0.48061027
Root mean prior squared error	0.4803783
Relative absolute error (%)	96.70959477
Root relative squared error (%)	100.04828959
Kononenko & Bratko information score (bits)	1.1130867
Kononenko & Bratko information score (bits / instance)	0.03091907
Kononenko & Bratko relative information score (%)	117.23464494
Class complexity - order (bits)	33.97563898
Class complexity - order (bits / instance)	0.94376775
Class complexity - scheme (bits)	34.29453273
Class complexity - scheme (bits / instance)	0.95262591
Complexity improvement (bits)	-0.31889375
Complexity improvement (bits / instance)	-0.00885816
