# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.44289044
Weighted average F-Measure	0.48258581
Weighted average true positive rate	0.4939759
Weighted average false positive rate	0.52427893
Weighted average sensitivity (recall)	0.4939759
Total number correct	39
Total number incorrect	44
Accuracy	0.46987952
Error rate	0.53012048
Error rate expected by chance	0.46987952
Improvement over error rate expected by chance	-0.06024096
Kappa statistic	-0.03075103
Mean absolute error	0.50829267
Mean prior absolute error	0.49822821
Root mean squared error	0.51254734
Root mean prior squared error	0.49909244
Relative absolute error (%)	102.02005172
Root relative squared error (%)	102.69587353
Kononenko & Bratko information score (bits)	-2.1516774
Kononenko & Bratko information score (bits / instance)	-0.02592382
Kononenko & Bratko relative information score (%)	-215.70645665
Class complexity - order (bits)	82.78271576
Class complexity - order (bits / instance)	0.99738212
Class complexity - scheme (bits)	86.155141
Class complexity - scheme (bits / instance)	1.03801375
Complexity improvement (bits)	-3.37242524
Complexity improvement (bits / instance)	-0.04063163
