# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	43.0
Number instances predicted as [BRCACancer] correctly	7.0
Number instances predicted as [BRCACancer] incorrectly	36.0
Number instances predicted as [Control]	35.0
Number instances predicted as [Control] correctly	27.0
Number instances predicted as [Control] incorrectly	8.0
Proportion instances predicted as [BRCACancer]	0.55128205
Proportion instances predicted as [BRCACancer] correctly	0.1627907
Proportion instances predicted as [BRCACancer] incorrectly	0.8372093
Proportion instances predicted as [Control]	0.44871795
Proportion instances predicted as [Control] correctly	0.77142857
Proportion instances predicted as [Control] incorrectly	0.22857143
Number [BRCACancer] instances predicted correctly	7.0
Number [BRCACancer] instances predicted incorrectly	8.0
Number [Control] instances predicted correctly	27.0
Number [Control] instances predicted incorrectly	36.0
Proportion [BRCACancer] instances predicted correctly	0.46666667
Proportion [BRCACancer] instances predicted incorrectly	0.53333333
Proportion [Control] instances predicted correctly	0.42857143
Proportion [Control] instances predicted incorrectly	0.57142857
