# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.62956259
Weighted average F-Measure	0.62076613
Weighted average true positive rate	0.69354839
Weighted average false positive rate	0.61240208
Weighted average sensitivity (recall)	0.69354839
Total number correct	87
Total number incorrect	37
Accuracy	0.7016129
Error rate	0.2983871
Error rate expected by chance	0.31451613
Improvement over error rate expected by chance	0.01612903
Kappa statistic	0.10247619
Mean absolute error	0.40634191
Mean prior absolute error	0.43228367
Root mean squared error	0.45416952
Root mean prior squared error	0.46433221
Relative absolute error (%)	93.99890511
Root relative squared error (%)	97.81133199
Kononenko & Bratko information score (bits)	5.60959974
Kononenko & Bratko information score (bits / instance)	0.04523871
Kononenko & Bratko relative information score (%)	622.18397474
Class complexity - order (bits)	111.39501066
Class complexity - order (bits / instance)	0.89834686
Class complexity - scheme (bits)	108.38957281
Class complexity - scheme (bits / instance)	0.87410946
Complexity improvement (bits)	3.00543786
Complexity improvement (bits / instance)	0.0242374
