# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	21.0
Number instances predicted as [BRCACancer] correctly	5.0
Number instances predicted as [BRCACancer] incorrectly	16.0
Number instances predicted as [Control]	57.0
Number instances predicted as [Control] correctly	47.0
Number instances predicted as [Control] incorrectly	10.0
Proportion instances predicted as [BRCACancer]	0.26923077
Proportion instances predicted as [BRCACancer] correctly	0.23809524
Proportion instances predicted as [BRCACancer] incorrectly	0.76190476
Proportion instances predicted as [Control]	0.73076923
Proportion instances predicted as [Control] correctly	0.8245614
Proportion instances predicted as [Control] incorrectly	0.1754386
Number [BRCACancer] instances predicted correctly	5.0
Number [BRCACancer] instances predicted incorrectly	10.0
Number [Control] instances predicted correctly	47.0
Number [Control] instances predicted incorrectly	16.0
Proportion [BRCACancer] instances predicted correctly	0.33333333
Proportion [BRCACancer] instances predicted incorrectly	0.66666667
Proportion [Control] instances predicted correctly	0.74603175
Proportion [Control] instances predicted incorrectly	0.25396825
