# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.83333333
Weighted average F-Measure	0.77777778
Weighted average true positive rate	0.77777778
Weighted average false positive rate	0.27777778
Weighted average sensitivity (recall)	0.77777778
Total number correct	14
Total number incorrect	4
Accuracy	0.77777778
Error rate	0.22222222
Error rate expected by chance	0.33333333
Improvement over error rate expected by chance	0.11111111
Kappa statistic	0.5
Mean absolute error	0.28573733
Mean prior absolute error	0.45
Root mean squared error	0.38212067
Root mean prior squared error	0.47169906
Relative absolute error (%)	63.49718499
Root relative squared error (%)	81.00941968
Kononenko & Bratko information score (bits)	6.18459558
Kononenko & Bratko information score (bits / instance)	0.34358864
Kononenko & Bratko relative information score (%)	662.11402299
Class complexity - order (bits)	16.54529956
Class complexity - order (bits / instance)	0.91918331
Class complexity - scheme (bits)	11.96823599
Class complexity - scheme (bits / instance)	0.664902
Complexity improvement (bits)	4.57706357
Complexity improvement (bits / instance)	0.25428131
