# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.42751323
Weighted average F-Measure	0.52959991
Weighted average true positive rate	0.47435897
Weighted average false positive rate	0.68388278
Weighted average sensitivity (recall)	0.47435897
Total number correct	40
Total number incorrect	38
Accuracy	0.51282051
Error rate	0.48717949
Error rate expected by chance	0.19230769
Improvement over error rate expected by chance	-0.29487179
Kappa statistic	-0.14132762
Mean absolute error	0.49309428
Mean prior absolute error	0.31538462
Root mean squared error	0.4966208
Root mean prior squared error	0.39418855
Relative absolute error (%)	156.3469674
Root relative squared error (%)	125.98559739
Kononenko & Bratko information score (bits)	-61.20252461
Kononenko & Bratko information score (bits / instance)	-0.78464775
Kononenko & Bratko relative information score (%)	-8477.64826502
Class complexity - order (bits)	55.1103914
Class complexity - order (bits / instance)	0.70654348
Class complexity - scheme (bits)	77.19470813
Class complexity - scheme (bits / instance)	0.98967575
Complexity improvement (bits)	-22.08431673
Complexity improvement (bits / instance)	-0.28313227
