# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.64182692
Weighted average F-Measure	0.69181353
Weighted average true positive rate	0.64935065
Weighted average false positive rate	0.37771603
Weighted average sensitivity (recall)	0.64935065
Total number correct	51
Total number incorrect	26
Accuracy	0.66233766
Error rate	0.33766234
Error rate expected by chance	0.16883117
Improvement over error rate expected by chance	-0.16883117
Kappa statistic	0.17858554
Mean absolute error	0.48182601
Mean prior absolute error	0.28620746
Root mean squared error	0.48666602
Root mean prior squared error	0.37469654
Relative absolute error (%)	168.3485138
Root relative squared error (%)	129.88270975
Kononenko & Bratko information score (bits)	-71.66223855
Kononenko & Bratko information score (bits / instance)	-0.93067842
Kononenko & Bratko relative information score (%)	-10633.21787725
Class complexity - order (bits)	50.46396359
Class complexity - order (bits / instance)	0.65537615
Class complexity - scheme (bits)	74.07954447
Class complexity - scheme (bits / instance)	0.96207201
Complexity improvement (bits)	-23.61558088
Complexity improvement (bits / instance)	-0.30669586
