# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.51534392
Weighted average F-Measure	0.49529324
Weighted average true positive rate	0.44871795
Weighted average false positive rate	0.38522589
Weighted average sensitivity (recall)	0.44871795
Total number correct	36
Total number incorrect	42
Accuracy	0.46153846
Error rate	0.53846154
Error rate expected by chance	0.19230769
Improvement over error rate expected by chance	-0.34615385
Kappa statistic	0.03454231
Mean absolute error	0.52429988
Mean prior absolute error	0.31538462
Root mean squared error	0.58363386
Root mean prior squared error	0.39418855
Relative absolute error (%)	166.24142599
Root relative squared error (%)	148.05956594
Kononenko & Bratko information score (bits)	-59.33660476
Kononenko & Bratko information score (bits / instance)	-0.7607257
Kononenko & Bratko relative information score (%)	-8219.18487166
Class complexity - order (bits)	55.1103914
Class complexity - order (bits / instance)	0.70654348
Class complexity - scheme (bits)	110.54078067
Class complexity - scheme (bits / instance)	1.4171895
Complexity improvement (bits)	-55.43038927
Complexity improvement (bits / instance)	-0.71064602
