# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.48611111
Weighted average F-Measure	0.56790123
Weighted average true positive rate	0.61111111
Weighted average false positive rate	0.61111111
Weighted average sensitivity (recall)	0.61111111
Total number correct	12
Total number incorrect	6
Accuracy	0.66666667
Error rate	0.33333333
Error rate expected by chance	0.33333333
Improvement over error rate expected by chance	0.0
Kappa statistic	0.0
Mean absolute error	0.46682715
Mean prior absolute error	0.45
Root mean squared error	0.49867455
Root mean prior squared error	0.47169906
Relative absolute error (%)	103.73936566
Root relative squared error (%)	105.71879276
Kononenko & Bratko information score (bits)	-1.08581127
Kononenko & Bratko information score (bits / instance)	-0.06032285
Kononenko & Bratko relative information score (%)	-116.24541273
Class complexity - order (bits)	16.54529956
Class complexity - order (bits / instance)	0.91918331
Class complexity - scheme (bits)	18.35448458
Class complexity - scheme (bits / instance)	1.01969359
Complexity improvement (bits)	-1.80918503
Complexity improvement (bits / instance)	-0.10051028
