# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.45891608
Weighted average F-Measure	0.45499151
Weighted average true positive rate	0.45783133
Weighted average false positive rate	0.53300615
Weighted average sensitivity (recall)	0.45783133
Total number correct	38
Total number incorrect	45
Accuracy	0.45783133
Error rate	0.54216867
Error rate expected by chance	0.46987952
Improvement over error rate expected by chance	-0.07228916
Kappa statistic	-0.0742019
Mean absolute error	0.50233975
Mean prior absolute error	0.49822821
Root mean squared error	0.50618037
Root mean prior squared error	0.49909244
Relative absolute error (%)	100.82523244
Root relative squared error (%)	101.42016392
Kononenko & Bratko information score (bits)	-0.96683739
Kononenko & Bratko information score (bits / instance)	-0.01164864
Kononenko & Bratko relative information score (%)	-96.92580649
Class complexity - order (bits)	82.78271576
Class complexity - order (bits / instance)	0.99738212
Class complexity - scheme (bits)	84.51869625
Class complexity - scheme (bits / instance)	1.01829755
Complexity improvement (bits)	-1.73598049
Complexity improvement (bits / instance)	-0.02091543
