# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	46.0
Number instances predicted as [BRCACancer] correctly	21.0
Number instances predicted as [BRCACancer] incorrectly	25.0
Number instances predicted as [Control]	37.0
Number instances predicted as [Control] correctly	19.0
Number instances predicted as [Control] incorrectly	18.0
Proportion instances predicted as [BRCACancer]	0.55421687
Proportion instances predicted as [BRCACancer] correctly	0.45652174
Proportion instances predicted as [BRCACancer] incorrectly	0.54347826
Proportion instances predicted as [Control]	0.44578313
Proportion instances predicted as [Control] correctly	0.51351351
Proportion instances predicted as [Control] incorrectly	0.48648649
Number [BRCACancer] instances predicted correctly	21.0
Number [BRCACancer] instances predicted incorrectly	18.0
Number [Control] instances predicted correctly	19.0
Number [Control] instances predicted incorrectly	25.0
Proportion [BRCACancer] instances predicted correctly	0.53846154
Proportion [BRCACancer] instances predicted incorrectly	0.46153846
Proportion [Control] instances predicted correctly	0.43181818
Proportion [Control] instances predicted incorrectly	0.56818182
