# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	11.0
Number instances predicted as [BRCACancer] correctly	4.0
Number instances predicted as [BRCACancer] incorrectly	7.0
Number instances predicted as [Control]	66.0
Number instances predicted as [Control] correctly	57.0
Number instances predicted as [Control] incorrectly	9.0
Proportion instances predicted as [BRCACancer]	0.14285714
Proportion instances predicted as [BRCACancer] correctly	0.36363636
Proportion instances predicted as [BRCACancer] incorrectly	0.63636364
Proportion instances predicted as [Control]	0.85714286
Proportion instances predicted as [Control] correctly	0.86363636
Proportion instances predicted as [Control] incorrectly	0.13636364
Number [BRCACancer] instances predicted correctly	4.0
Number [BRCACancer] instances predicted incorrectly	9.0
Number [Control] instances predicted correctly	57.0
Number [Control] instances predicted incorrectly	7.0
Proportion [BRCACancer] instances predicted correctly	0.30769231
Proportion [BRCACancer] instances predicted incorrectly	0.69230769
Proportion [Control] instances predicted correctly	0.890625
Proportion [Control] instances predicted incorrectly	0.109375
