# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.41666667
Weighted average F-Measure	0.48727273
Weighted average true positive rate	0.5
Weighted average false positive rate	0.66666667
Weighted average sensitivity (recall)	0.5
Total number correct	9
Total number incorrect	9
Accuracy	0.5
Error rate	0.5
Error rate expected by chance	0.33333333
Improvement over error rate expected by chance	-0.16666667
Kappa statistic	-0.17391304
Mean absolute error	0.47830714
Mean prior absolute error	0.45
Root mean squared error	0.55558947
Root mean prior squared error	0.47169906
Relative absolute error (%)	106.29047493
Root relative squared error (%)	117.78473172
Kononenko & Bratko information score (bits)	-1.94248487
Kononenko & Bratko information score (bits / instance)	-0.10791583
Kononenko & Bratko relative information score (%)	-207.95967313
Class complexity - order (bits)	16.54529956
Class complexity - order (bits / instance)	0.91918331
Class complexity - scheme (bits)	22.02415783
Class complexity - scheme (bits / instance)	1.22356432
Complexity improvement (bits)	-5.47885827
Complexity improvement (bits / instance)	-0.30438102
