# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.54391534
Weighted average F-Measure	0.63782051
Weighted average true positive rate	0.61538462
Weighted average false positive rate	0.7010989
Weighted average sensitivity (recall)	0.61538462
Total number correct	50
Total number incorrect	28
Accuracy	0.64102564
Error rate	0.35897436
Error rate expected by chance	0.19230769
Improvement over error rate expected by chance	-0.16666667
Kappa statistic	-0.07438017
Mean absolute error	0.48040769
Mean prior absolute error	0.31538462
Root mean squared error	0.48264923
Root mean prior squared error	0.39418855
Relative absolute error (%)	152.32439025
Root relative squared error (%)	122.44120979
Kononenko & Bratko information score (bits)	-58.59234472
Kononenko & Bratko information score (bits / instance)	-0.75118391
Kononenko & Bratko relative information score (%)	-8116.09149716
Class complexity - order (bits)	55.1103914
Class complexity - order (bits / instance)	0.70654348
Class complexity - scheme (bits)	74.13266067
Class complexity - scheme (bits / instance)	0.95041873
Complexity improvement (bits)	-19.02226927
Complexity improvement (bits / instance)	-0.24387525
