# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	11.0
Number instances predicted as [BRCACancer] correctly	4.0
Number instances predicted as [BRCACancer] incorrectly	7.0
Number instances predicted as [Control]	113.0
Number instances predicted as [Control] correctly	78.0
Number instances predicted as [Control] incorrectly	35.0
Proportion instances predicted as [BRCACancer]	0.08870968
Proportion instances predicted as [BRCACancer] correctly	0.36363636
Proportion instances predicted as [BRCACancer] incorrectly	0.63636364
Proportion instances predicted as [Control]	0.91129032
Proportion instances predicted as [Control] correctly	0.69026549
Proportion instances predicted as [Control] incorrectly	0.30973451
Number [BRCACancer] instances predicted correctly	4.0
Number [BRCACancer] instances predicted incorrectly	35.0
Number [Control] instances predicted correctly	78.0
Number [Control] instances predicted incorrectly	7.0
Proportion [BRCACancer] instances predicted correctly	0.1025641
Proportion [BRCACancer] instances predicted incorrectly	0.8974359
Proportion [Control] instances predicted correctly	0.91764706
Proportion [Control] instances predicted incorrectly	0.08235294
