# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	21.0
Number instances predicted as [BRCACancer] correctly	2.0
Number instances predicted as [BRCACancer] incorrectly	19.0
Number instances predicted as [Control]	56.0
Number instances predicted as [Control] correctly	45.0
Number instances predicted as [Control] incorrectly	11.0
Proportion instances predicted as [BRCACancer]	0.27272727
Proportion instances predicted as [BRCACancer] correctly	0.0952381
Proportion instances predicted as [BRCACancer] incorrectly	0.9047619
Proportion instances predicted as [Control]	0.72727273
Proportion instances predicted as [Control] correctly	0.80357143
Proportion instances predicted as [Control] incorrectly	0.19642857
Number [BRCACancer] instances predicted correctly	2.0
Number [BRCACancer] instances predicted incorrectly	11.0
Number [Control] instances predicted correctly	45.0
Number [Control] instances predicted incorrectly	19.0
Proportion [BRCACancer] instances predicted correctly	0.15384615
Proportion [BRCACancer] instances predicted incorrectly	0.84615385
Proportion [Control] instances predicted correctly	0.703125
Proportion [Control] instances predicted incorrectly	0.296875
