# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.72
Weighted average F-Measure	0.70779221
Weighted average true positive rate	0.75
Weighted average false positive rate	0.61666667
Weighted average sensitivity (recall)	0.75
Total number correct	15
Total number incorrect	5
Accuracy	0.75
Error rate	0.25
Error rate expected by chance	0.25
Improvement over error rate expected by chance	0.0
Kappa statistic	0.16666667
Mean absolute error	0.32783559
Mean prior absolute error	0.38636364
Root mean squared error	0.41447277
Root mean prior squared error	0.43360873
Relative absolute error (%)	84.85156566
Root relative squared error (%)	95.58681445
Kononenko & Bratko information score (bits)	2.45962175
Kononenko & Bratko information score (bits / instance)	0.12298109
Kononenko & Bratko relative information score (%)	290.95865903
Class complexity - order (bits)	16.26381987
Class complexity - order (bits / instance)	0.81319099
Class complexity - scheme (bits)	16.48955208
Class complexity - scheme (bits / instance)	0.8244776
Complexity improvement (bits)	-0.22573221
Complexity improvement (bits / instance)	-0.01128661
