# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.58666667
Weighted average F-Measure	0.70779221
Weighted average true positive rate	0.75
Weighted average false positive rate	0.61666667
Weighted average sensitivity (recall)	0.75
Total number correct	15
Total number incorrect	5
Accuracy	0.75
Error rate	0.25
Error rate expected by chance	0.25
Improvement over error rate expected by chance	0.0
Kappa statistic	0.16666667
Mean absolute error	0.37125855
Mean prior absolute error	0.38636364
Root mean squared error	0.44245124
Root mean prior squared error	0.43360873
Relative absolute error (%)	96.09044918
Root relative squared error (%)	102.03928389
Kononenko & Bratko information score (bits)	-0.1749677
Kononenko & Bratko information score (bits / instance)	-0.00874839
Kononenko & Bratko relative information score (%)	-20.6976409
Class complexity - order (bits)	16.26381987
Class complexity - order (bits / instance)	0.81319099
Class complexity - scheme (bits)	17.07741903
Class complexity - scheme (bits / instance)	0.85387095
Complexity improvement (bits)	-0.81359916
Complexity improvement (bits / instance)	-0.04067996
