# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.6048951
Weighted average F-Measure	0.5595525
Weighted average true positive rate	0.56626506
Weighted average false positive rate	0.44854944
Weighted average sensitivity (recall)	0.56626506
Total number correct	50
Total number incorrect	33
Accuracy	0.60240964
Error rate	0.39759036
Error rate expected by chance	0.46987952
Improvement over error rate expected by chance	0.07228916
Kappa statistic	0.11910377
Mean absolute error	0.48926997
Mean prior absolute error	0.49822821
Root mean squared error	0.49830289
Root mean prior squared error	0.49909244
Relative absolute error (%)	98.20198097
Root relative squared error (%)	99.84180333
Kononenko & Bratko information score (bits)	2.11018263
Kononenko & Bratko information score (bits / instance)	0.02542389
Kononenko & Bratko relative information score (%)	211.54659043
Class complexity - order (bits)	82.78271576
Class complexity - order (bits / instance)	0.99738212
Class complexity - scheme (bits)	82.87788156
Class complexity - scheme (bits / instance)	0.99852869
Complexity improvement (bits)	-0.0951658
Complexity improvement (bits / instance)	-0.00114658
