# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.64021164
Weighted average F-Measure	0.66645145
Weighted average true positive rate	0.62820513
Weighted average false positive rate	0.39328449
Weighted average sensitivity (recall)	0.62820513
Total number correct	52
Total number incorrect	26
Accuracy	0.66666667
Error rate	0.33333333
Error rate expected by chance	0.19230769
Improvement over error rate expected by chance	-0.14102564
Kappa statistic	0.16407982
Mean absolute error	0.48474428
Mean prior absolute error	0.31538462
Root mean squared error	0.48645805
Root mean prior squared error	0.39418855
Relative absolute error (%)	153.69940511
Root relative squared error (%)	123.4074529
Kononenko & Bratko information score (bits)	-59.63153826
Kononenko & Bratko information score (bits / instance)	-0.7645069
Kononenko & Bratko relative information score (%)	-8260.03845605
Class complexity - order (bits)	55.1103914
Class complexity - order (bits / instance)	0.70654348
Class complexity - scheme (bits)	74.97108811
Class complexity - scheme (bits / instance)	0.9611678
Complexity improvement (bits)	-19.86069671
Complexity improvement (bits / instance)	-0.25462432
