# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.8
Weighted average F-Measure	0.890625
Weighted average true positive rate	0.9
Weighted average false positive rate	0.3
Weighted average sensitivity (recall)	0.9
Total number correct	18
Total number incorrect	2
Accuracy	0.9
Error rate	0.1
Error rate expected by chance	0.25
Improvement over error rate expected by chance	0.15
Kappa statistic	0.69230769
Mean absolute error	0.23630149
Mean prior absolute error	0.38636364
Root mean squared error	0.31732793
Root mean prior squared error	0.43360873
Relative absolute error (%)	61.16038633
Root relative squared error (%)	73.18301291
Kononenko & Bratko information score (bits)	7.35085796
Kononenko & Bratko information score (bits / instance)	0.3675429
Kononenko & Bratko relative information score (%)	869.56288129
Class complexity - order (bits)	16.26381987
Class complexity - order (bits / instance)	0.81319099
Class complexity - scheme (bits)	12.03902691
Class complexity - scheme (bits / instance)	0.60195135
Complexity improvement (bits)	4.22479296
Complexity improvement (bits / instance)	0.21123965
