# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.65502646
Weighted average F-Measure	0.74104775
Weighted average true positive rate	0.71794872
Weighted average false positive rate	0.37191697
Weighted average sensitivity (recall)	0.71794872
Total number correct	53
Total number incorrect	25
Accuracy	0.67948718
Error rate	0.32051282
Error rate expected by chance	0.19230769
Improvement over error rate expected by chance	-0.12820513
Kappa statistic	0.27594937
Mean absolute error	0.45182387
Mean prior absolute error	0.31538462
Root mean squared error	0.46489006
Root mean prior squared error	0.39418855
Relative absolute error (%)	143.26122788
Root relative squared error (%)	117.93596266
Kononenko & Bratko information score (bits)	-49.85382199
Kononenko & Bratko information score (bits / instance)	-0.63915156
Kononenko & Bratko relative information score (%)	-6905.64923943
Class complexity - order (bits)	55.1103914
Class complexity - order (bits / instance)	0.70654348
Class complexity - scheme (bits)	70.33806915
Class complexity - scheme (bits / instance)	0.90177012
Complexity improvement (bits)	-15.22767775
Complexity improvement (bits / instance)	-0.19522664
