# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	16.0
Number instances predicted as [BRCACancer] correctly	1.0
Number instances predicted as [BRCACancer] incorrectly	15.0
Number instances predicted as [Control]	61.0
Number instances predicted as [Control] correctly	49.0
Number instances predicted as [Control] incorrectly	12.0
Proportion instances predicted as [BRCACancer]	0.20779221
Proportion instances predicted as [BRCACancer] correctly	0.0625
Proportion instances predicted as [BRCACancer] incorrectly	0.9375
Proportion instances predicted as [Control]	0.79220779
Proportion instances predicted as [Control] correctly	0.80327869
Proportion instances predicted as [Control] incorrectly	0.19672131
Number [BRCACancer] instances predicted correctly	1.0
Number [BRCACancer] instances predicted incorrectly	12.0
Number [Control] instances predicted correctly	49.0
Number [Control] instances predicted incorrectly	15.0
Proportion [BRCACancer] instances predicted correctly	0.07692308
Proportion [BRCACancer] instances predicted incorrectly	0.92307692
Proportion [Control] instances predicted correctly	0.765625
Proportion [Control] instances predicted incorrectly	0.234375
